observation_id,endemic,binomial_name,code,image_path,class_id,subset
130066395,False,Ptyas korros,TH,2019/Ptyas_korros/221134194.jpeg,1412,train
130211745,False,Laticauda colubrina,ID,2019/Laticauda_colubrina/221407596.jpg,887,train
130966571,True,Mimophis mahfalensis,MG,2019/Mimophis_mahfalensis/222801621.jpg,1084,train
130966571,True,Mimophis mahfalensis,MG,2019/Mimophis_mahfalensis/222801675.jpeg,1084,train
130966571,True,Mimophis mahfalensis,MG,2019/Mimophis_mahfalensis/222801737.jpeg,1084,train
139396362,False,Trimorphodon lambda,US,2019/Trimorphodon_lambda/238413360.jpeg,1697,train
139396362,False,Trimorphodon lambda,US,2019/Trimorphodon_lambda/238413375.jpeg,1697,train
139396362,False,Trimorphodon lambda,US,2019/Trimorphodon_lambda/238413390.jpeg,1697,train
139396362,False,Trimorphodon lambda,US,2019/Trimorphodon_lambda/238413400.jpeg,1697,train
144502171,True,Malpolon insignitus,HR,2019/Malpolon_insignitus/248022121.jpg,1006,train
144838638,False,Bungarus flaviceps,ID,2019/Bungarus_flaviceps/248678535.jpg,260,train
144838638,False,Bungarus flaviceps,ID,2019/Bungarus_flaviceps/248678770.jpg,260,train
144838638,False,Bungarus flaviceps,ID,2019/Bungarus_flaviceps/248678772.jpg,260,train
144838638,False,Bungarus flaviceps,ID,2019/Bungarus_flaviceps/248678773.jpg,260,train
144838638,False,Bungarus flaviceps,ID,2019/Bungarus_flaviceps/248678774.jpg,260,train
145683993,False,Indotyphlops braminus,TW,2019/Indotyphlops_braminus/250289567.jpg,849,train
145683993,False,Indotyphlops braminus,TW,2019/Indotyphlops_braminus/250289847.jpeg,849,train
145683993,False,Indotyphlops braminus,TW,2019/Indotyphlops_braminus/250289629.jpeg,849,train
145683993,False,Indotyphlops braminus,TW,2019/Indotyphlops_braminus/250289678.jpeg,849,train
21868126,False,Rhabdophis siamensis,VN,2019/Rhabdophis_siamensis/33879440.jpg,1449,train
21872733,False,Micruroides euryxanthus,US,2019/Micruroides_euryxanthus/33887131.jpg,1040,train
21876486,False,Elaphe sauromates,UA,2019/Elaphe_sauromates/33892565.jpg,620,train
21876983,False,Stenorrhina freminvillei,GT,2019/Stenorrhina_freminvillei/33894038.jpg,1550,train
21884967,False,Corallus annulatus,PA,2019/Corallus_annulatus/33907437.jpg,380,train
21884967,False,Corallus annulatus,PA,2019/Corallus_annulatus/33907465.jpg,380,train
21884967,False,Corallus annulatus,PA,2019/Corallus_annulatus/33907491.jpg,380,train
21885985,False,Oxyrhopus rhombifer,UY,2019/Oxyrhopus_rhombifer/33909318.jpg,1226,train
21897239,False,Clelia clelia,PA,2019/Clelia_clelia/33929610.jpg,349,train
21897239,False,Clelia clelia,PA,2019/Clelia_clelia/33929621.jpg,349,train
21897239,False,Clelia clelia,PA,2019/Clelia_clelia/33929603.jpg,349,train
21897239,False,Clelia clelia,PA,2019/Clelia_clelia/33929761.jpg,349,train
21897498,False,Natrix maura,PT,2019/Natrix_maura/33929970.jpg,1136,train
21897498,False,Natrix maura,PT,2019/Natrix_maura/33929951.jpg,1136,train
21897498,False,Natrix maura,PT,2019/Natrix_maura/33929985.jpg,1136,train
21899278,False,Leptodeira ornata,CR,2019/Leptodeira_ornata/33933169.jpeg,902,train
21901339,False,Crotalus cerastes,unknown,2019/Crotalus_cerastes/33936520.jpeg,409,train
21904165,False,Chrysopelea ornata,KH,2019/Chrysopelea_ornata/33940981.jpg,345,train
21904165,False,Chrysopelea ornata,KH,2019/Chrysopelea_ornata/33940984.jpg,345,train
21904165,False,Chrysopelea ornata,KH,2019/Chrysopelea_ornata/33940979.jpg,345,train
21904165,False,Chrysopelea ornata,KH,2019/Chrysopelea_ornata/33940986.jpg,345,train
21918000,False,Epicrates cenchria,CO,2019/Epicrates_cenchria/33963993.jpeg,641,train
21921544,False,Erythrolamprus reginae,BR,2019/Erythrolamprus_reginae/33969371.jpg,677,train
21924477,False,Bothrops alternatus,AR,2019/Bothrops_alternatus/33973647.jpg,221,train
21932184,False,Sibon nebulatus,CR,2019/Sibon_nebulatus/33987844.jpg,1504,train
21932184,False,Sibon nebulatus,CR,2019/Sibon_nebulatus/33987833.jpg,1504,train
21935251,True,Rhadinaea flavilata,US,2019/Rhadinaea_flavilata/33993219.jpg,1458,train
21935251,True,Rhadinaea flavilata,US,2019/Rhadinaea_flavilata/33993196.jpg,1458,train
21935251,True,Rhadinaea flavilata,US,2019/Rhadinaea_flavilata/33993228.jpg,1458,train
21935251,True,Rhadinaea flavilata,US,2019/Rhadinaea_flavilata/33993207.jpg,1458,train
21939344,False,Aspidura brachyorrhos,LK,2019/Aspidura_brachyorrhos/34000087.jpg,100,train
21939344,False,Aspidura brachyorrhos,LK,2019/Aspidura_brachyorrhos/34000088.jpg,100,train
21939344,False,Aspidura brachyorrhos,LK,2019/Aspidura_brachyorrhos/34000089.jpg,100,train
21939344,False,Aspidura brachyorrhos,LK,2019/Aspidura_brachyorrhos/34000091.jpg,100,train
21948809,False,Fowlea flavipunctata,VN,2019/Fowlea_flavipunctata/34015304.jpeg,707,train
21948809,False,Fowlea flavipunctata,VN,2019/Fowlea_flavipunctata/34015312.jpeg,707,train
21949882,False,Salvadora hexalepis,MX,2019/Salvadora_hexalepis/34016929.jpg,1487,train
21953837,False,Philodryas patagoniensis,UY,2019/Philodryas_patagoniensis/34023803.jpg,1267,train
21953837,False,Philodryas patagoniensis,UY,2019/Philodryas_patagoniensis/34023794.jpg,1267,train
21953837,False,Philodryas patagoniensis,UY,2019/Philodryas_patagoniensis/34023809.jpg,1267,train
21957533,True,Tantilla relicta,US,2019/Tantilla_relicta/34029263.jpg,1594,train
21957552,False,Daboia russelii,LK,2019/Daboia_russelii/34029293.jpg,464,train
21957552,False,Daboia russelii,LK,2019/Daboia_russelii/34029299.jpg,464,train
21957552,False,Daboia russelii,LK,2019/Daboia_russelii/34029307.jpg,464,train
21965567,False,Boiga multomaculata,VN,2019/Boiga_multomaculata/34042766.jpg,194,train
21965567,False,Boiga multomaculata,VN,2019/Boiga_multomaculata/34042756.jpg,194,train
21965567,False,Boiga multomaculata,VN,2019/Boiga_multomaculata/34058702.jpg,194,train
21965567,False,Boiga multomaculata,VN,2019/Boiga_multomaculata/34058696.jpg,194,train
21967380,False,Thamnophis ordinoides,unknown,2019/Thamnophis_ordinoides/34046467.jpg,1634,train
21972264,False,Senticolis triaspis,MX,2019/Senticolis_triaspis/34055244.jpeg,1498,train
21972264,False,Senticolis triaspis,MX,2019/Senticolis_triaspis/34055274.jpeg,1498,train
21974050,True,Thamnophis gigas,unknown,2019/Thamnophis_gigas/34058115.jpg,1629,train
21974050,True,Thamnophis gigas,unknown,2019/Thamnophis_gigas/34058120.jpg,1629,train
21974592,False,Anilios grypus,AU,2019/Anilios_grypus/34058858.jpg,71,train
21974592,False,Anilios grypus,AU,2019/Anilios_grypus/34058862.jpg,71,train
21974592,False,Anilios grypus,AU,2019/Anilios_grypus/34058865.jpg,71,train
21974592,False,Anilios grypus,AU,2019/Anilios_grypus/34058869.jpg,71,train
21974721,True,Farancia abacura,unknown,2019/Farancia_abacura/34059005.jpeg,698,train
21974721,True,Farancia abacura,unknown,2019/Farancia_abacura/34059051.jpeg,698,train
21974721,True,Farancia abacura,unknown,2019/Farancia_abacura/34059047.jpeg,698,train
21974829,False,Trimorphodon tau,MX,2019/Trimorphodon_tau/34059259.jpg,1701,train
21974829,False,Trimorphodon tau,MX,2019/Trimorphodon_tau/34059261.jpg,1701,train
21978932,True,Cubophis cantherigerus,CU,2019/Cubophis_cantherigerus/34066122.jpg,452,train
21978932,True,Cubophis cantherigerus,CU,2019/Cubophis_cantherigerus/34066124.jpg,452,train
21978932,True,Cubophis cantherigerus,CU,2019/Cubophis_cantherigerus/34066127.jpg,452,train
21980573,False,Natrix tessellata,CZ,2019/Natrix_tessellata/34068840.jpg,1138,train
21980573,False,Natrix tessellata,CZ,2019/Natrix_tessellata/34068850.jpg,1138,train
21983342,True,Pareas formosensis,TW,2019/Pareas_formosensis/34073442.jpeg,1247,train
21983342,True,Pareas formosensis,TW,2019/Pareas_formosensis/34073453.jpeg,1247,train
21983342,True,Pareas formosensis,TW,2019/Pareas_formosensis/34073465.jpeg,1247,train
21983342,True,Pareas formosensis,TW,2019/Pareas_formosensis/34073468.jpeg,1247,train
21985100,False,Enuliophis sclateri,CR,2019/Enuliophis_sclateri/34076446.jpg,637,train
21988365,True,Lampropeltis getula,unknown,2019/Lampropeltis_getula/34081627.jpeg,867,train
21988425,False,Nerodia rhombifer,MX,2019/Nerodia_rhombifer/34080635.jpeg,1147,train
21992588,False,Magliophis exiguus,PR,2019/Magliophis_exiguus/34088447.jpeg,1003,train
21998081,False,Mesotes strigatus,UY,2019/Mesotes_strigatus/34097945.jpg,1032,train
21998081,False,Mesotes strigatus,UY,2019/Mesotes_strigatus/34097951.jpg,1032,train
21998081,False,Mesotes strigatus,UY,2019/Mesotes_strigatus/34097962.jpg,1032,train
22002121,False,Boa imperator,BZ,2019/Boa_imperator/34104556.jpg,167,train
22002121,False,Boa imperator,BZ,2019/Boa_imperator/34104615.jpg,167,train
22003183,False,Leptodeira ornata,PA,2019/Leptodeira_ornata/34106236.jpg,902,train
22003183,False,Leptodeira ornata,PA,2019/Leptodeira_ornata/34106232.jpg,902,train
22003929,True,Achalinus formosanus,TW,2019/Achalinus_formosanus/34107264.jpg,7,train
22007587,False,Crotalus ruber,MX,2019/Crotalus_ruber/34113227.jpg,429,train
22009187,False,Eryx johnii,IN,2019/Eryx_johnii/34115882.jpeg,689,train
22035039,True,Pareas formosensis,TW,2019/Pareas_formosensis/34137084.jpg,1247,train
22035039,True,Pareas formosensis,TW,2019/Pareas_formosensis/34137097.jpg,1247,train
22041954,False,Pseudalsophis elegans,PE,2019/Pseudalsophis_elegans/34150725.jpg,1364,train
22041954,False,Pseudalsophis elegans,PE,2019/Pseudalsophis_elegans/34996782.png,1364,train
22068577,False,Crotalus stephensi,US,2019/Crotalus_stephensi/34176618.jpg,433,train
22068577,False,Crotalus stephensi,US,2019/Crotalus_stephensi/34176633.jpg,433,train
22068577,False,Crotalus stephensi,US,2019/Crotalus_stephensi/34238105.jpg,433,train
22068577,False,Crotalus stephensi,US,2019/Crotalus_stephensi/34238099.jpg,433,train
22075676,True,Rhabdophis tigrinus,JP,2019/Rhabdophis_tigrinus/34188091.jpg,1452,train
22135609,True,Pareas formosensis,TW,2019/Pareas_formosensis/34269227.jpeg,1247,train
22135609,True,Pareas formosensis,TW,2019/Pareas_formosensis/34269231.jpeg,1247,train
22175350,False,Philodryas psammophidea,AR,2019/Philodryas_psammophidea/34333087.jpg,1268,train
22175350,False,Philodryas psammophidea,AR,2019/Philodryas_psammophidea/34333097.jpg,1268,train
22190992,False,Xenodon rabdocephalus,EC,2019/Xenodon_rabdocephalus/34359103.jpeg,1765,train
22228571,False,Boaedon fuliginosus,TZ,2019/Boaedon_fuliginosus/34421609.jpg,172,train
22236247,False,Oxybelis koehleri,CR,2019/Oxybelis_koehleri/34433221.jpg,1208,train
22249764,False,Crotalus cerastes,US,2019/Crotalus_cerastes/34452943.jpeg,409,train
22249764,False,Crotalus cerastes,US,2019/Crotalus_cerastes/34452930.jpeg,409,train
22249764,False,Crotalus cerastes,US,2019/Crotalus_cerastes/34452939.jpeg,409,train
22249800,False,Salvadora hexalepis,US,2019/Salvadora_hexalepis/34453106.jpg,1487,train
22249800,False,Salvadora hexalepis,US,2019/Salvadora_hexalepis/34453110.jpg,1487,train
22359127,False,Bungarus fasciatus,VN,2019/Bungarus_fasciatus/34630551.jpeg,259,train
22370510,False,Oxybelis fulgidus,BR,2019/Oxybelis_fulgidus/34647449.jpg,1207,train
22370510,False,Oxybelis fulgidus,BR,2019/Oxybelis_fulgidus/34647871.jpg,1207,train
22408940,False,Laticauda colubrina,PH,2019/Laticauda_colubrina/34709082.jpg,887,train
22466278,True,Cubophis caymanus,KY,2019/Cubophis_caymanus/34800896.jpg,453,train
22466279,True,Cubophis caymanus,KY,2019/Cubophis_caymanus/34800910.jpg,453,train
22524291,False,Eirenis decemlineatus,IL,2019/Eirenis_decemlineatus/34896553.jpg,603,train
22524291,False,Eirenis decemlineatus,IL,2019/Eirenis_decemlineatus/34896557.jpg,603,train
22524291,False,Eirenis decemlineatus,IL,2019/Eirenis_decemlineatus/34896561.jpg,603,train
22524757,False,Eirenis rothii,IL,2019/Eirenis_rothii/34896934.jpg,609,train
22524758,False,Eirenis rothii,IL,2019/Eirenis_rothii/34896939.jpg,609,train
22683866,False,Crotalus ruber,unknown,2019/Crotalus_ruber/35148823.jpg,429,train
22683866,False,Crotalus ruber,unknown,2019/Crotalus_ruber/35148837.jpg,429,train
22713849,False,Dispholidus typus,BW,2019/Dispholidus_typus/35197109.jpg,562,train
22875835,False,Thamnodynastes pallidus,SR,2019/Thamnodynastes_pallidus/35458964.jpg,1613,train
22878280,False,Mastigodryas melanolomus,BZ,2019/Mastigodryas_melanolomus/35462586.jpg,1025,train
22878280,False,Mastigodryas melanolomus,BZ,2019/Mastigodryas_melanolomus/35462569.jpg,1025,train
22888962,False,Drymobius margaritiferus,MX,2019/Drymobius_margaritiferus/35478883.jpeg,573,train
24823815,False,Ahaetulla prasina,ID,2019/Ahaetulla_prasina/38394318.jpeg,47,train
24963604,False,Crotalus campbelli,MX,2019/Crotalus_campbelli/38619546.jpeg,407,train
25196402,False,Pliocercus euryzonus,CO,2019/Pliocercus_euryzonus/39003552.jpeg,1311,train
25196402,False,Pliocercus euryzonus,CO,2019/Pliocercus_euryzonus/39003563.jpeg,1311,train
25196402,False,Pliocercus euryzonus,CO,2019/Pliocercus_euryzonus/39003569.jpeg,1311,train
25196577,False,Leptodeira ornata,CO,2019/Leptodeira_ornata/39003910.jpeg,902,train
25196577,False,Leptodeira ornata,CO,2019/Leptodeira_ornata/39003918.jpeg,902,train
25196577,False,Leptodeira ornata,CO,2019/Leptodeira_ornata/39003924.jpeg,902,train
25196577,False,Leptodeira ornata,CO,2019/Leptodeira_ornata/39003930.jpeg,902,train
25196577,False,Leptodeira ornata,CO,2019/Leptodeira_ornata/39003939.jpeg,902,train
25196577,False,Leptodeira ornata,CO,2019/Leptodeira_ornata/39003953.jpeg,902,train
25197583,False,Erythrolamprus mimus,CO,2019/Erythrolamprus_mimus/39005727.jpeg,670,train
25197583,False,Erythrolamprus mimus,CO,2019/Erythrolamprus_mimus/39005745.jpeg,670,train
25197583,False,Erythrolamprus mimus,CO,2019/Erythrolamprus_mimus/39005754.jpeg,670,train
25197583,False,Erythrolamprus mimus,CO,2019/Erythrolamprus_mimus/39005765.jpeg,670,train
25197583,False,Erythrolamprus mimus,CO,2019/Erythrolamprus_mimus/39005774.jpeg,670,train
25197583,False,Erythrolamprus mimus,CO,2019/Erythrolamprus_mimus/39005782.jpeg,670,train
25522695,True,Thamnosophis lateralis,MG,2019/Thamnosophis_lateralis/39541262.jpeg,1649,train
25783768,False,Chironius spixii,CO,2019/Chironius_spixii/39968676.jpg,342,train
25783768,False,Chironius spixii,CO,2019/Chironius_spixii/39968752.jpg,342,train
25959869,True,Mimophis mahfalensis,MG,2019/Mimophis_mahfalensis/40266304.jpeg,1084,train
25959869,True,Mimophis mahfalensis,MG,2019/Mimophis_mahfalensis/40266116.jpg,1084,train
26003605,False,Chironius scurrulus,SR,2019/Chironius_scurrulus/40339667.jpg,340,train
26759607,False,Coelognathus helena,IN,2019/Coelognathus_helena/41570177.jpg,355,train
28101249,True,Crotalus pyrrhus,unknown,2019/Crotalus_pyrrhus/43782558.jpeg,427,train
28274954,False,Ficimia olivacea,MX,2019/Ficimia_olivacea/44065784.jpg,701,train
28655084,False,Micrurus nigrocinctus,NI,2019/Micrurus_nigrocinctus/44684024.jpeg,1072,train
28655084,False,Micrurus nigrocinctus,NI,2019/Micrurus_nigrocinctus/44684029.jpeg,1072,train
29462166,False,Trimeresurus albolabris,ID,2019/Trimeresurus_albolabris/45980738.jpg,1662,train
29462166,False,Trimeresurus albolabris,ID,2019/Trimeresurus_albolabris/45982217.jpg,1662,train
29462166,False,Trimeresurus albolabris,ID,2019/Trimeresurus_albolabris/45982321.jpg,1662,train
29462166,False,Trimeresurus albolabris,ID,2019/Trimeresurus_albolabris/45982538.jpg,1662,train
31537329,False,Xenodermus javanicus,ID,2019/Xenodermus_javanicus/49367183.jpg,1758,train
33884296,False,Vipera aspis,IT,2019/Vipera_aspis/53267850.jpg,1735,train
35446757,False,Naja annulifera,ZA,2019/Naja_annulifera/55891813.jpg,1108,train
35590786,False,Micrurus pyrrhocryptus,AR,2019/Micrurus_pyrrhocryptus/56136824.jpeg,1076,train
36712216,False,Philodryas varia,AR,2019/Philodryas_varia/58074313.jpg,1270,train
37458126,False,Philothamnus semivariegatus,SZ,2019/Philothamnus_semivariegatus/59385390.jpeg,1280,train
37495429,False,Bothrops punctatus,CO,2019/Bothrops_punctatus/59450370.jpeg,247,train
37646513,True,Crotalus pyrrhus,unknown,2019/Crotalus_pyrrhus/59721423.jpeg,427,train
37646513,True,Crotalus pyrrhus,unknown,2019/Crotalus_pyrrhus/59721431.jpeg,427,train
37646513,True,Crotalus pyrrhus,unknown,2019/Crotalus_pyrrhus/59721444.jpeg,427,train
37646513,True,Crotalus pyrrhus,unknown,2019/Crotalus_pyrrhus/59721447.jpeg,427,train
37646513,True,Crotalus pyrrhus,unknown,2019/Crotalus_pyrrhus/59721449.jpeg,427,train
37646540,False,Crotalus oreganus,unknown,2019/Crotalus_oreganus/59721582.jpeg,422,train
37646540,False,Crotalus oreganus,unknown,2019/Crotalus_oreganus/59721581.jpeg,422,train
37674155,False,Sonora semiannulata,unknown,2019/Sonora_semiannulata/59774445.jpeg,1540,train
37674155,False,Sonora semiannulata,unknown,2019/Sonora_semiannulata/59774452.jpeg,1540,train
37674157,False,Sonora semiannulata,unknown,2019/Sonora_semiannulata/59774455.jpeg,1540,train
37674157,False,Sonora semiannulata,unknown,2019/Sonora_semiannulata/59774459.jpeg,1540,train
37674157,False,Sonora semiannulata,unknown,2019/Sonora_semiannulata/59774461.jpeg,1540,train
37674158,False,Sonora semiannulata,unknown,2019/Sonora_semiannulata/59774466.jpeg,1540,train
37674159,False,Sonora semiannulata,unknown,2019/Sonora_semiannulata/59774469.jpeg,1540,train
37674159,False,Sonora semiannulata,unknown,2019/Sonora_semiannulata/59774471.jpeg,1540,train
37674160,False,Sonora semiannulata,unknown,2019/Sonora_semiannulata/59774475.jpeg,1540,train
37674160,False,Sonora semiannulata,unknown,2019/Sonora_semiannulata/59774478.jpeg,1540,train
37804537,False,Bothrops alternatus,UY,2019/Bothrops_alternatus/60005559.jpg,221,train
37804656,False,Tantilla melanocephala,UY,2019/Tantilla_melanocephala/60005757.jpg,1590,train
37804656,False,Tantilla melanocephala,UY,2019/Tantilla_melanocephala/60005770.jpg,1590,train
37804656,False,Tantilla melanocephala,UY,2019/Tantilla_melanocephala/60005806.jpg,1590,train
37813029,False,Natrix astreptophora,PT,2019/Natrix_astreptophora/60021259.jpeg,1134,train
39241071,False,Dolichophis caspius,TR,2019/Dolichophis_caspius/62230989.jpeg,563,train
39252318,False,Mastigodryas boddaerti,TT,2019/Mastigodryas_boddaerti/62250493.jpeg,1020,train
42615572,False,Psammophis subtaeniatus,BW,2019/Psammophis_subtaeniatus/67671373.jpg,1353,train
44456309,False,Boa imperator,CR,2019/Boa_imperator/70487491.jpg,167,train
48832860,False,Micrurus surinamensis,EC,2019/Micrurus_surinamensis/77485254.jpeg,1081,train
48832860,False,Micrurus surinamensis,EC,2019/Micrurus_surinamensis/77485458.jpeg,1081,train
50832557,False,Tachymenis ocellata,UY,2019/Tachymenis_ocellata/80735876.jpeg,1572,train
52153402,False,Thamnophis rufipunctatus,US,2019/Thamnophis_rufipunctatus/82889788.jpeg,1639,train
55769341,False,Bothriechis schlegelii,HN,2019/Bothriechis_schlegelii/88824626.jpeg,211,train
55769341,False,Bothriechis schlegelii,HN,2019/Bothriechis_schlegelii/88824690.jpeg,211,train
55769341,False,Bothriechis schlegelii,HN,2019/Bothriechis_schlegelii/88824693.jpeg,211,train
55769341,False,Bothriechis schlegelii,HN,2019/Bothriechis_schlegelii/88824662.jpeg,211,train
55884623,False,Myriopholis longicauda,ZA,2019/Myriopholis_longicauda/89016186.jpg,1101,train
56332075,False,Sibynophis subpunctatus,IN,2019/Sibynophis_subpunctatus/89763403.jpeg,1510,train
56332075,False,Sibynophis subpunctatus,IN,2019/Sibynophis_subpunctatus/97500562.jpeg,1510,train
56332075,False,Sibynophis subpunctatus,IN,2019/Sibynophis_subpunctatus/97500582.jpeg,1510,train
56332075,False,Sibynophis subpunctatus,IN,2019/Sibynophis_subpunctatus/97500598.jpeg,1510,train
56332075,False,Sibynophis subpunctatus,IN,2019/Sibynophis_subpunctatus/97500621.jpeg,1510,train
63538365,True,Drysdalia rhodogaster,AU,2019/Drysdalia_rhodogaster/101986078.jpg,586,train
63538365,True,Drysdalia rhodogaster,AU,2019/Drysdalia_rhodogaster/101986075.jpg,586,train
63538365,True,Drysdalia rhodogaster,AU,2019/Drysdalia_rhodogaster/101986105.jpg,586,train
63538365,True,Drysdalia rhodogaster,AU,2019/Drysdalia_rhodogaster/101986220.jpg,586,train
63538365,True,Drysdalia rhodogaster,AU,2019/Drysdalia_rhodogaster/101986797.jpg,586,train
63538365,True,Drysdalia rhodogaster,AU,2019/Drysdalia_rhodogaster/101986816.jpg,586,train
65100880,True,Thamnophis sumichrasti,MX,2019/Thamnophis_sumichrasti/104749064.jpeg,1644,train
65100880,True,Thamnophis sumichrasti,MX,2019/Thamnophis_sumichrasti/104749094.jpeg,1644,train
65101009,True,Thamnophis sumichrasti,MX,2019/Thamnophis_sumichrasti/104749328.jpeg,1644,train
65624180,True,Thamnophis sumichrasti,MX,2019/Thamnophis_sumichrasti/105656141.jpeg,1644,train
65624180,True,Thamnophis sumichrasti,MX,2019/Thamnophis_sumichrasti/105656147.jpeg,1644,train
65624180,True,Thamnophis sumichrasti,MX,2019/Thamnophis_sumichrasti/105656155.jpeg,1644,train
68964073,True,Tantilla relicta,US,2019/Tantilla_relicta/111798545.jpeg,1594,train
68964073,True,Tantilla relicta,US,2019/Tantilla_relicta/111798560.jpeg,1594,train
77048308,False,Lachesis acrochorda,EC,2019/Lachesis_acrochorda/125996437.jpg,855,train
90266247,False,Aplopeltura boa,TH,2019/Aplopeltura_boa/149164706.jpeg,83,train
90266254,False,Chrysopelea paradisi,TH,2019/Chrysopelea_paradisi/149164780.jpeg,346,train
91456168,False,Calloselasma rhodostoma,TH,2019/Calloselasma_rhodostoma/151280251.jpeg,285,train
95122143,False,Dendrelaphis pictus,TH,2019/Dendrelaphis_pictus/157876551.jpg,499,train
96603053,False,Bothrops bilineatus,BR,2019/Bothrops_bilineatus/160510637.jpg,225,train
103555923,False,Eunectes beniensis,BO,2019/Eunectes_beniensis/173344807.jpg,693,train
107297248,False,Ficimia olivacea,MX,2019/Ficimia_olivacea/180433232.jpg,701,train
122638392,False,Sistrurus catenatus,US,2019/Sistrurus_catenatus/207661957.jpeg,1528,train
127333745,False,Corallus caninus,GF,2019/Corallus_caninus/216161523.jpeg,383,train
133044963,False,Psammophis subtaeniatus,ZW,2019/Psammophis_subtaeniatus/226557912.jpeg,1353,train
138585586,False,Micrurus elegans,MX,2019/Micrurus_elegans/236901138.jpg,1057,train
142055289,True,Conopsis biserialis,MX,2019/Conopsis_biserialis/243484635.jpg,374,train
22071641,False,Bogertophis subocularis,US,2019/Bogertophis_subocularis/34181831.jpeg,177,train
22073290,False,Indotyphlops braminus,MY,2019/Indotyphlops_braminus/34184907.jpg,849,train
22074784,False,Prosymna sundevalli,ZA,2019/Prosymna_sundevalli/34186688.jpg,1325,train
22074940,False,Dendrelaphis haasi,SG,2019/Dendrelaphis_haasi/34186935.jpg,491,train
22075414,False,Dendrelaphis formosus,SG,2019/Dendrelaphis_formosus/34187492.jpeg,487,train
22075414,False,Dendrelaphis formosus,SG,2019/Dendrelaphis_formosus/34187494.jpeg,487,train
22075414,False,Dendrelaphis formosus,SG,2019/Dendrelaphis_formosus/34187497.jpeg,487,train
22075414,False,Dendrelaphis formosus,SG,2019/Dendrelaphis_formosus/34187500.jpeg,487,train
22075414,False,Dendrelaphis formosus,SG,2019/Dendrelaphis_formosus/34187504.jpeg,487,train
22075414,False,Dendrelaphis formosus,SG,2019/Dendrelaphis_formosus/34187505.jpeg,487,train
22075414,False,Dendrelaphis formosus,SG,2019/Dendrelaphis_formosus/34187508.jpeg,487,train
22075414,False,Dendrelaphis formosus,SG,2019/Dendrelaphis_formosus/34187512.jpeg,487,train
22095464,False,Lycodon anamallensis,LK,2019/Lycodon_anamallensis/34203249.jpg,948,train
22099128,True,Psammodynastes pulverulentus,TW,2019/Psammodynastes_pulverulentus/34208696.jpg,1334,train
22100224,False,Natrix natrix,CH,2019/Natrix_natrix/34210624.jpg,1137,train
22100224,False,Natrix natrix,CH,2019/Natrix_natrix/34210643.jpg,1137,train
22100224,False,Natrix natrix,CH,2019/Natrix_natrix/34210631.jpg,1137,train
22111628,False,Thamnophis elegans,US,2019/Thamnophis_elegans/34228876.jpeg,1625,train
22111628,False,Thamnophis elegans,US,2019/Thamnophis_elegans/34228887.jpeg,1625,train
22111628,False,Thamnophis elegans,US,2019/Thamnophis_elegans/34228895.jpeg,1625,train
22111628,False,Thamnophis elegans,US,2019/Thamnophis_elegans/34228907.jpeg,1625,train
22111653,False,Tachymenis ocellata,UY,2019/Tachymenis_ocellata/34228921.jpg,1572,train
22119460,False,Anilios nigrescens,AU,2019/Anilios_nigrescens/34241745.jpeg,73,train
22119460,False,Anilios nigrescens,AU,2019/Anilios_nigrescens/34241750.jpeg,73,train
22119460,False,Anilios nigrescens,AU,2019/Anilios_nigrescens/34241760.jpeg,73,train
22127563,False,Opheodrys vernalis,unknown,2019/Opheodrys_vernalis/34255809.jpg,1189,train
22127563,False,Opheodrys vernalis,unknown,2019/Opheodrys_vernalis/34255832.jpg,1189,train
22127563,False,Opheodrys vernalis,unknown,2019/Opheodrys_vernalis/34255822.jpg,1189,train
22134398,False,Xerotyphlops syriacus,IL,2019/Xerotyphlops_syriacus/34267476.jpg,1774,train
22135215,True,Elaphe taeniura,TW,2019/Elaphe_taeniura/34268909.jpeg,622,train
22135215,True,Elaphe taeniura,TW,2019/Elaphe_taeniura/34270557.jpeg,622,train
22135215,True,Elaphe taeniura,TW,2019/Elaphe_taeniura/34270564.jpeg,622,train
22135215,True,Elaphe taeniura,TW,2019/Elaphe_taeniura/34270573.jpeg,622,train
22135215,True,Elaphe taeniura,TW,2019/Elaphe_taeniura/34270580.jpeg,622,train
22137117,False,Natrix natrix,RO,2019/Natrix_natrix/34271615.jpg,1137,train
22137118,False,Natrix natrix,RO,2019/Natrix_natrix/34271620.jpg,1137,train
22138431,True,Vipera berus,FR,2019/Vipera_berus/34273783.jpg,1736,train
22147720,False,Mastigodryas pulchriceps,EC,2019/Mastigodryas_pulchriceps/34288560.jpeg,1027,train
22147720,False,Mastigodryas pulchriceps,EC,2019/Mastigodryas_pulchriceps/34288614.jpeg,1027,train
22147720,False,Mastigodryas pulchriceps,EC,2019/Mastigodryas_pulchriceps/34288654.jpeg,1027,train
22154613,False,Chironius exoletus,EC,2019/Chironius_exoletus/34298245.jpeg,327,train
22154613,False,Chironius exoletus,EC,2019/Chironius_exoletus/34298812.jpeg,327,train
22154613,False,Chironius exoletus,EC,2019/Chironius_exoletus/34298897.jpeg,327,train
22154613,False,Chironius exoletus,EC,2019/Chironius_exoletus/34298939.jpeg,327,train
22154613,False,Chironius exoletus,EC,2019/Chironius_exoletus/34298951.jpeg,327,train
